1.479553749999999929e-06
1.822350750000000189e-06
2.466033000000000043e-06
3.063536000000000123e-06
3.908417749999999939e-06
5.175493500000000392e-06
6.726393250000000382e-06
7.744218749999999096e-06
8.929469250000000700e-06
1.198272850000000096e-05
1.360119875000000108e-05
1.629201574999999724e-05
1.968631500000000262e-05
3.181315499999999916e-05
4.627426824999999653e-05
4.106966550000000656e-05
4.331013749999999645e-05
4.307353424999999886e-05
4.309724599999999710e-05
5.284594874999999663e-05
6.493926124999999572e-05
6.296149824999999701e-05
7.921608749999999781e-05
1.193936702500000054e-04
1.385154500000000004e-06
1.617840249999999888e-06
2.149365499999999911e-06
2.775306750000000480e-06
3.588120500000000250e-06
5.128051000000000210e-06
7.872261249999999827e-06
7.788758249999999824e-06
1.044466749999999956e-05
1.198378949999999996e-05
1.493931850000000173e-05
1.637846650000000424e-05
1.993727325000000153e-05
2.178552824999999897e-05
2.461906974999999838e-05
2.818369450000000084e-05
3.683496150000000022e-05
4.132854824999999943e-05
5.062271075000000347e-05
6.090179825000000045e-05
5.674757349999999604e-05
6.202343675000000203e-05
8.023270850000000171e-05
8.271308150000000541e-05
