3.067279618801321828e-01
2.755228026020092313e-01
2.738958134689057911e-01
2.554043911401511213e-01
2.473501434295580781e-01
2.486304649443088488e-01
2.458696716812697192e-01
2.213572847242282204e-01
2.040029865885443217e-01
2.164405136959844933e-01
1.977480921162493299e-01
1.922597064120293853e-01
1.893030444193588568e-01
2.373462912876784792e-01
2.594290192765041914e-01
1.863740040402694920e-01
1.643085475916122862e-01
1.403930148018813773e-01
1.231213204686738560e-01
1.316277324941952376e-01
1.396558373306429068e-01
1.192411081935704775e-01
1.311348388769474349e-01
1.661219571016235852e-01
2.947538121077728501e-01
2.567766223492602418e-01
2.562170699428885090e-01
2.503638641204481985e-01
2.462237583332039792e-01
2.630067784432033040e-01
2.913522125284343511e-01
2.234147148794322080e-01
2.322732765373640706e-01
2.110964993660795486e-01
2.093937186573964215e-01
1.870594988062586062e-01
1.862418964441024949e-01
1.694295488268661165e-01
1.609976123749367050e-01
1.561059117886230974e-01
1.702105699956397711e-01
1.606943779031341224e-01
1.652468557740515154e-01
1.663655239112780126e-01
1.339657164953322876e-01
1.279904844768409156e-01
1.426025274684863398e-01
1.283276717693216940e-01
